date,Department,City,market,latitude,longitude,food_type,commodity,unit,usdprice
2016-11-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,pulses and nuts,Beans (black),Marmite,4.8579
2016-11-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,pulses and nuts,Beans (red),Marmite,6.2683
2016-11-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Maize meal (imported),Pound,0.3264
2016-11-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Maize meal (local),Marmite,1.097
2016-11-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Pasta,350 G,0.4701
2016-11-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (imported),Pound,0.3918
2016-11-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (local),Marmite,2.7424
2016-11-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (tchako),Marmite,2.3506
2016-11-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Sorghum,Marmite,1.4104
2016-11-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Wheat flour (imported),Marmite,1.7238
2016-11-15,Centre,Hinche,Hinche,19.15,-72.016667,miscellaneous food,Sugar (white),Marmite,4.7796
2016-11-15,Centre,Hinche,Hinche,19.15,-72.016667,oil and fats,"Oil (vegetable, imported)",Gallon,5.093
2016-11-15,Centre,Hinche,Hinche,19.15,-72.016667,pulses and nuts,Beans (black),Marmite,4.3721
2016-11-15,Centre,Hinche,Hinche,19.15,-72.016667,pulses and nuts,Beans (red),Marmite,4.6229
2016-11-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Maize meal (local),Marmite,1.1753
2016-11-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Pasta,350 G,0.3918
2016-11-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (imported),Pound,0.3531
2016-11-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (local),Pound,0.8489
2016-11-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Sorghum,Marmite,2.5073
2016-11-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Wheat flour (imported),Marmite,1.8805
2016-11-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,miscellaneous food,Sugar (white),Marmite,3.5259
2016-11-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,oil and fats,"Oil (vegetable, imported)",Gallon,6.2683
2016-11-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,pulses and nuts,Beans (black),Marmite,3.9177
2016-11-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,pulses and nuts,Beans (red),Marmite,4.7012
2016-11-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Maize meal (imported),Pound,0.3969
2016-11-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Maize meal (local),Marmite,1.7865
2016-11-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Pasta,350 G,0.3448
2016-11-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Rice (local),Marmite,1.8805
2016-11-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Sorghum,Marmite,1.8805
2016-11-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Wheat flour (imported),Marmite,2.0685
2016-11-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,miscellaneous food,Sugar (white),Marmite,3.0088
2016-11-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,oil and fats,"Oil (vegetable, imported)",Gallon,6.0176
2016-11-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,pulses and nuts,Beans (black),Marmite,4.5132
2016-11-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,pulses and nuts,Beans (red),Marmite,5.4848
2016-11-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Maize meal (imported),Pound,0.4831
2016-11-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Maize meal (local),Marmite,1.5671
2016-11-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Pasta,350 G,0.3918
2016-11-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Wheat flour (imported),Marmite,1.8805
2016-11-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,miscellaneous food,Sugar (white),Marmite,3.8393
2016-11-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,oil and fats,"Oil (vegetable, imported)",Gallon,6.1116
2016-11-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,pulses and nuts,Beans (black),Marmite,4.8266
2016-11-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,pulses and nuts,Beans (red),Marmite,6.5817
2016-11-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Maize meal (local),Marmite,1.5671
2016-11-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Pasta,350 G,0.3918
2016-11-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Rice (local),Marmite,2.0372
2016-11-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Sorghum,Marmite,1.8805
2016-11-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Wheat flour (imported),Marmite,1.8492
2016-11-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,miscellaneous food,Sugar (white),Marmite,2.7424
2016-11-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,oil and fats,"Oil (vegetable, imported)",Gallon,5.4848
2016-11-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,pulses and nuts,Beans (black),Marmite,5.3281
2016-11-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,pulses and nuts,Beans (red),Marmite,4.3095
2016-11-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Maize meal (imported),Pound,0.2612
2016-11-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Maize meal (local),Marmite,1.332
2016-11-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Pasta,350 G,0.3918
2016-11-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Rice (local),Marmite,2.6954
2016-11-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Sorghum,Marmite,2.3506
2016-11-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Wheat flour (imported),Marmite,1.5671
2016-11-15,South,Les Cayes,Cayes,18.2,-73.75,miscellaneous food,Sugar (white),Marmite,4.3095
2016-11-15,South,Les Cayes,Cayes,18.2,-73.75,oil and fats,"Oil (vegetable, imported)",Gallon,6.1116
2016-11-15,South,Les Cayes,Cayes,18.2,-73.75,pulses and nuts,Beans (black),Marmite,4.4662
2016-11-15,South,Les Cayes,Cayes,18.2,-73.75,pulses and nuts,Beans (red),Marmite,5.9549
2016-11-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Maize meal (imported),Pound,0.3134
2016-11-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Maize meal (local),Marmite,1.2223
2016-11-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Pasta,350 G,0.4701
2016-11-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (imported),Pound,0.3918
2016-11-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (local),Marmite,3.2909
2016-11-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (tchako),Marmite,2.3506
2016-11-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Sorghum,Marmite,2.8207
2016-11-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Wheat flour (imported),Marmite,2.8207
2016-11-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,miscellaneous food,Sugar (white),Marmite,3.2909
2016-11-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,oil and fats,"Oil (vegetable, imported)",Gallon,6.6601
2016-11-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,pulses and nuts,Beans (black),Marmite,4.9833
2016-11-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,pulses and nuts,Beans (red),Marmite,5.6415
2016-11-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Maize meal (imported),Pound,0.4571
2016-11-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Maize meal (local),Marmite,1.8805
2016-11-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Pasta,350 G,0.3134
2016-11-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (imported),Pound,0.3918
2016-11-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (local),Marmite,1.9588
2016-11-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (tchako),Marmite,2.3506
2016-11-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Sorghum,Marmite,1.9588
2016-11-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Wheat flour (imported),Marmite,1.9588
2016-11-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,miscellaneous food,Sugar (white),Marmite,3.5259
2016-11-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,oil and fats,"Oil (vegetable, imported)",Gallon,7.0519
